"id_respuesta","id_pregunta","pregunta_informativa","es_informativa","mejor_segun_usuario","mejor_segun_comunidad","categoria0","categoria1","categoria2","titulo_pregunta","cuerpo_pregunta","respuesta"
"691267","121805","True","0","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","eat a bowl full of fertilizer."
"691268","121805","True","0","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","Go live with a group of midgets!"
"691269","121805","True","0","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","SLEEP WITH YOUR FEET IN A GROW BAG"
"691270","121805","True","0","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","wear big shoes you bastard"
"691271","121805","True","1","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","You need counselling Frank.  At 5' 8 it is not necessary to fret over your height.  And you have to learn to love yourself as you are - the key incidentally, to being loved and approved of by others - because your ultimate height will be decided by genetic disposition and the availability of (internal) growth hormones - neither of which can be altered/messed with..."
"691272","121805","True","0","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","grow your hair a bit and put lots of volumising mouse, this should give you an extra inch at least!"
"691273","121805","True","1","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","no one wants to make false claims coz theyre too scared ....muahahahaha...thing is...the pituitary gland is in the melon (brain)...foods that are high in cholene stimulate brain function...peanut butter, eggs, liver, beefsteak...fing a slide chart that shows foods high in cholene...but word of caution...dont mess too much w/ yer melon..buuuudy..."
"691274","121805","True","1","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","There are some harmone injections that you should ask your doctor.
Anyway, why do you want to grow taller than what nature has designed you to be?"
"691275","121805","True","1","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","You shouldn't worry you are a good height for your age plus if you're a boy you have another 4-5 years growing to do.

Check this for an estimate of your adult height

http://www.keepkidshealthy.com/welcome/htcalculator.html"
"691276","121805","True","1","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","Have your leg bones sawn clean through and bolted together a distance apart and wait until the bones grow to meet eachother again
Can be done but takes time
Try platform shoes and grow your hair it's easier and less expensive"
"691277","121805","True","1","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","Sorry love, I think all is done, your genetic combination has all the answers, only wait and you'll see. I think a healthy food, and healthy habits, etc..; will help you."
"691278","121805","True","0","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","go stand in the green house. x"
"691279","121805","True","1","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","you still have time to grow up till 21(from 18 to 21 very slow) unless the heredity does its play."
"691280","121805","True","0","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","sorry dude !...am shorter than u !... if something works let me know !!! :-D"
"691281","121805","True","0","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","you cant beat genetics. you may through steroids or hormone therapy, but you wont get prescribed it because you want it, only if you need it.

and you dont. 

I am 6'2"" and would enjoy being a few more, but thats greedy..."
"691282","121805","True","0","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","Do gimme the best solution okay... I also seeking for that for a long time"
"691283","121805","True","1","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","Doctors can prescribe growth hormones but seeing that your height is within the normal range for your age no competent physician would endanger your overall health that way. 
Look at the height of other men in your family. That could give you an idea of how tall you'll end up. Just keep eating your Wheaties."
"691284","121805","True","1","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","It's all in the genes Frank.  You are only 16 years of age so you've still got time to grow in height.  

Failing the above and if it still bothers you, you'll just have to buy boot and shoes with heels.  Sorry about this."
"691285","121805","True","1","1","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","There is no sure way, but you could study good nutrition and make sure you are getting enough calcium, iron, and all the nutrients needed for growth.
Stretching helps, and you could take a Yoga class which would teach you how to stretch all your muscles, stand straight and perhaps add an inch.
Walk with your head up and don't worry about height. I actually grew a little when I was in my 30s!!!
Finally, if all else fails, you can add an inch or two with shoes....either Cuban boots, an old trick, or ""lifters"" in your shoes which boost height."
"691286","121805","True","1","0","0","Health","Diet & Fitness","Diet & Fitness","How can I grow taller?","How can I grow taller. I am 16 and my height is 5ft8 but I want to at least reach 6ft. Everytime I look for tips on the net, advertisements of books on how to grow taller pop up and never tips on how to actually grow.","Hang (by your hands) from monkey bars for one hour each day. Then eat jell-o immediately after. this worked for me. I went from 5ft 6in to 6ft 1in in just one year. I had to buy an entire new wardrobe!"
"32150","9889","True","1","0","1","Cars & Transportation","Maintenance & Repairs","Maintenance & Repairs","how do you bleed the brakes on a 77 gmc k2500 4x4 pickup truck [sierra grande]?","","start with the brake furthest from the master cylinder(pass. rear wheel) then move to the drivers rear wheel, then go to pass. front and then drivers front"
"32151","9889","True","0","0","0","Cars & Transportation","Maintenance & Repairs","Maintenance & Repairs","how do you bleed the brakes on a 77 gmc k2500 4x4 pickup truck [sierra grande]?","","I agree with monroe"
"32152","9889","True","1","1","0","Cars & Transportation","Maintenance & Repairs","Maintenance & Repairs","how do you bleed the brakes on a 77 gmc k2500 4x4 pickup truck [sierra grande]?","","lst, fill master cyl.
2d.  clamp off all brake hoses and apply the brakes.  if pedal drops, and it shouldn't, start by bleeding the master cyl.
3d. unclamp hoses, start with RR wheel go to the LR wheel.  Check fluid level.  refill as needed.  go to the RF wheel and then the LF wheel.  refill as needed.  You might have to bleed each wheel 3 or 4 times until you get nothing but fluid.  DO NOT, I repeat DO NOT let the master run dry. After you have nothing but fluid, adjust the rears check the pedal adjust until the pedal is ""GAS Pedal"" high."
"649183","115093","True","1","0","1","Pregnancy & Parenting","Newborn & Baby","Newborn & Baby","How to get my 5 month old to bed before 11p.m.?","My baby has been sleeping all through the night since she was 2.5 months. Sleeping isn't the problem, getting to sleep before 11 is. I've tried baths, keeping her awake from 5p.m.,etc. I wake her at 9:30a.m. every morning. She eats every four hours. I wake her to eat during the day to keep her on schedule. Should I let her wake up on her own every mornig and through out the day? Any suggestions will help.","Put your baby to bed at 8pm 9pm, whatever time you want her to go down and leave the room.  It'll take a couple of weeks but she'll adjust.

Vow to yourself not to return until 7am or 8am the next morning.  Unless the crying is really bad or you think something might be wrong.

This is what worked for me."
"649184","115093","True","1","0","0","Pregnancy & Parenting","Newborn & Baby","Newborn & Baby","How to get my 5 month old to bed before 11p.m.?","My baby has been sleeping all through the night since she was 2.5 months. Sleeping isn't the problem, getting to sleep before 11 is. I've tried baths, keeping her awake from 5p.m.,etc. I wake her at 9:30a.m. every morning. She eats every four hours. I wake her to eat during the day to keep her on schedule. Should I let her wake up on her own every mornig and through out the day? Any suggestions will help.","get her up when you and your husband get up. and dont let her nap after 3pm. then she will be sleepy enough to fall asleep around 8ish"
"649185","115093","True","1","1","0","Pregnancy & Parenting","Newborn & Baby","Newborn & Baby","How to get my 5 month old to bed before 11p.m.?","My baby has been sleeping all through the night since she was 2.5 months. Sleeping isn't the problem, getting to sleep before 11 is. I've tried baths, keeping her awake from 5p.m.,etc. I wake her at 9:30a.m. every morning. She eats every four hours. I wake her to eat during the day to keep her on schedule. Should I let her wake up on her own every mornig and through out the day? Any suggestions will help.","Start your day at about 8-830am, then I would only wake her during the day if she was sleeping more than a 3hr nap.  The four hour feeding schedule worked well for me, but starting your day at 930 is a little late.  If you start your day earlier, she'll get her naps in and be ready for bed at about 830-900.  Give a bath, some milk (formula or breast) read a book then lay her down and say goodnight.  It may take a few nights, but it will eventually kick in that it's bedtime.  You might have to try to change her bedtime by 15 minutes everynight to get to your desired time, but starting a day with an early wake up might do the trick.  That being said you can wake her up 15 minutes earlier until you reach your 800-830 mark.  Good Luck."
"649186","115093","True","1","0","0","Pregnancy & Parenting","Newborn & Baby","Newborn & Baby","How to get my 5 month old to bed before 11p.m.?","My baby has been sleeping all through the night since she was 2.5 months. Sleeping isn't the problem, getting to sleep before 11 is. I've tried baths, keeping her awake from 5p.m.,etc. I wake her at 9:30a.m. every morning. She eats every four hours. I wake her to eat during the day to keep her on schedule. Should I let her wake up on her own every mornig and through out the day? Any suggestions will help.","When my brother was a baby, at anytime it was 8:00 we just give him a cup of coco drink and he will sleep it continued that way till he got used to sleeping at 8. You can try playing with him to get him tired that way he will get tired and sleep if it continues the same way he will get used to it. Then you start reducing the way you play with him till you completely stop by that time he'd be used to sleeping at a particular time."
"649187","115093","True","1","0","0","Pregnancy & Parenting","Newborn & Baby","Newborn & Baby","How to get my 5 month old to bed before 11p.m.?","My baby has been sleeping all through the night since she was 2.5 months. Sleeping isn't the problem, getting to sleep before 11 is. I've tried baths, keeping her awake from 5p.m.,etc. I wake her at 9:30a.m. every morning. She eats every four hours. I wake her to eat during the day to keep her on schedule. Should I let her wake up on her own every mornig and through out the day? Any suggestions will help.","Maybe you should try waking her earlier.  My son starts his bath at 7-7:45pm.  Then we go into his darkened room (i have a small lamp with a 15 watt bulb)  We massage with lotion and get on his pjs. Then we go to the glider and nurse (this is the only time I feed him in the glider, except the occasional nightitme feeding).As he nurses I sing him songs and pray with him. If he is not asleep, we read Goodnight Moon in a slow and quiet voice.  Then I zip him in his blanket, put the while noise on and leave the room.  If he gets fussy, I wait 5 minutes, then I go in and push on his butt to make his head jiggle a bit. When he's clamer I leave.  If he gets fussy again, I let him cry 10 minutes.  I only pick him up if it has been 10 minutes of crying and he is just past upset.  I'l rock him in a dark room until he is calm and start over.  It takes persistance, but it worKs for me!"
"649188","115093","True","1","0","0","Pregnancy & Parenting","Newborn & Baby","Newborn & Baby","How to get my 5 month old to bed before 11p.m.?","My baby has been sleeping all through the night since she was 2.5 months. Sleeping isn't the problem, getting to sleep before 11 is. I've tried baths, keeping her awake from 5p.m.,etc. I wake her at 9:30a.m. every morning. She eats every four hours. I wake her to eat during the day to keep her on schedule. Should I let her wake up on her own every mornig and through out the day? Any suggestions will help.","well you should let her play around get her to run around to she get tired and then get her. something to eat a goodnight snack . and some  warm milk and read her a book a rock in your arms till she fall asleep. then you can hit me back if it's working"
"649189","115093","True","1","0","0","Pregnancy & Parenting","Newborn & Baby","Newborn & Baby","How to get my 5 month old to bed before 11p.m.?","My baby has been sleeping all through the night since she was 2.5 months. Sleeping isn't the problem, getting to sleep before 11 is. I've tried baths, keeping her awake from 5p.m.,etc. I wake her at 9:30a.m. every morning. She eats every four hours. I wake her to eat during the day to keep her on schedule. Should I let her wake up on her own every mornig and through out the day? Any suggestions will help.","No you should not be waking her to eat.  If she's sleeping she needs the sleep."
"649190","115093","True","1","0","0","Pregnancy & Parenting","Newborn & Baby","Newborn & Baby","How to get my 5 month old to bed before 11p.m.?","My baby has been sleeping all through the night since she was 2.5 months. Sleeping isn't the problem, getting to sleep before 11 is. I've tried baths, keeping her awake from 5p.m.,etc. I wake her at 9:30a.m. every morning. She eats every four hours. I wake her to eat during the day to keep her on schedule. Should I let her wake up on her own every mornig and through out the day? Any suggestions will help.","Start limiting the daytime naps. Maybe no naps after 4. She is still pretty young. Let her sleep in the morning until she wakes up on her own and maybe give her one nap a day."
"649191","115093","True","1","0","0","Pregnancy & Parenting","Newborn & Baby","Newborn & Baby","How to get my 5 month old to bed before 11p.m.?","My baby has been sleeping all through the night since she was 2.5 months. Sleeping isn't the problem, getting to sleep before 11 is. I've tried baths, keeping her awake from 5p.m.,etc. I wake her at 9:30a.m. every morning. She eats every four hours. I wake her to eat during the day to keep her on schedule. Should I let her wake up on her own every mornig and through out the day? Any suggestions will help.","I wouldn't wake her to eat.  I know you dont want to disrupt her schedule but that may be what you  have to do in order to disrupt her sleeping schedule.

Good luck!"
"649192","115093","True","1","0","0","Pregnancy & Parenting","Newborn & Baby","Newborn & Baby","How to get my 5 month old to bed before 11p.m.?","My baby has been sleeping all through the night since she was 2.5 months. Sleeping isn't the problem, getting to sleep before 11 is. I've tried baths, keeping her awake from 5p.m.,etc. I wake her at 9:30a.m. every morning. She eats every four hours. I wake her to eat during the day to keep her on schedule. Should I let her wake up on her own every mornig and through out the day? Any suggestions will help.","My daughter is in bed by 7:30. She is 7 mos old. Her dad watches her while I'm at work so I don't see whether she's a wake or not, but when I get home, she is usually awake. We play for a little while...I only get about 3 hrs with her before bedtime :-(  I can guess the days she doesn't take a nap because she starts getting cranky and rubbing her eyes around 6. but no matter when she falls asleep, she always sleeps through the night. Then I wake her up at 6:00am to feed her and change her before I go to work and I put her in her crib to play.
try to get the schedule down as soon as possible. We have been lucky because we just started this schedule in the las 6 wks and she's been very compliant.
Good Luck."
"649193","115093","True","0","0","0","Pregnancy & Parenting","Newborn & Baby","Newborn & Baby","How to get my 5 month old to bed before 11p.m.?","My baby has been sleeping all through the night since she was 2.5 months. Sleeping isn't the problem, getting to sleep before 11 is. I've tried baths, keeping her awake from 5p.m.,etc. I wake her at 9:30a.m. every morning. She eats every four hours. I wake her to eat during the day to keep her on schedule. Should I let her wake up on her own every mornig and through out the day? Any suggestions will help.","grl mine is 2.5 and hates to sleep he will force himself to stay up till 2 or 3 sometimes he's killin me, lol now we are kinda on his schedule so we can get any sleep even when he gets up 7 8 am he still does it so we have an overitred cranky baby alot but i cant let him nap or it all goes to hell. he was like urs at that age too,Good Luck and I will be looking at ur answers for help too lol."
"649194","115093","True","1","0","0","Pregnancy & Parenting","Newborn & Baby","Newborn & Baby","How to get my 5 month old to bed before 11p.m.?","My baby has been sleeping all through the night since she was 2.5 months. Sleeping isn't the problem, getting to sleep before 11 is. I've tried baths, keeping her awake from 5p.m.,etc. I wake her at 9:30a.m. every morning. She eats every four hours. I wake her to eat during the day to keep her on schedule. Should I let her wake up on her own every mornig and through out the day? Any suggestions will help.","Start waking her up earlier...then she wil have a nap earlier and keep her awake in the afternoon...aim for an hour earlier every night.  9 woudl seem like a great bedtime ."
"649195","115093","True","1","0","0","Pregnancy & Parenting","Newborn & Baby","Newborn & Baby","How to get my 5 month old to bed before 11p.m.?","My baby has been sleeping all through the night since she was 2.5 months. Sleeping isn't the problem, getting to sleep before 11 is. I've tried baths, keeping her awake from 5p.m.,etc. I wake her at 9:30a.m. every morning. She eats every four hours. I wake her to eat during the day to keep her on schedule. Should I let her wake up on her own every mornig and through out the day? Any suggestions will help.","Wake her up earlier.  She will be sleepy earlier.  The later you sleep in the morning, the less likely you will be able to go to bed at a decent time.  Start waking her at 7 or 8AM and change the naps schedule a little. Keep her up after 4 PM."
"649196","115093","True","1","0","0","Pregnancy & Parenting","Newborn & Baby","Newborn & Baby","How to get my 5 month old to bed before 11p.m.?","My baby has been sleeping all through the night since she was 2.5 months. Sleeping isn't the problem, getting to sleep before 11 is. I've tried baths, keeping her awake from 5p.m.,etc. I wake her at 9:30a.m. every morning. She eats every four hours. I wake her to eat during the day to keep her on schedule. Should I let her wake up on her own every mornig and through out the day? Any suggestions will help.","Don't let your baby sleep at noon to impose a new sleepin routine.  Babies are also more sensitive at night, so check on her diapers.  She might feel uncomfortable.  If you like, you may also get free diapers and wipes available through this site http://www.upkb.com/diapers.php"
"649197","115093","True","1","0","0","Pregnancy & Parenting","Newborn & Baby","Newborn & Baby","How to get my 5 month old to bed before 11p.m.?","My baby has been sleeping all through the night since she was 2.5 months. Sleeping isn't the problem, getting to sleep before 11 is. I've tried baths, keeping her awake from 5p.m.,etc. I wake her at 9:30a.m. every morning. She eats every four hours. I wake her to eat during the day to keep her on schedule. Should I let her wake up on her own every mornig and through out the day? Any suggestions will help.","shorter naps during the day and no naps after 4pm"
"375432","75637","True","1","1","1","Family & Relationships","Other - Family & Relationships","Other - Family & Relationships","how  can i find out if my father is dead I only know his name and birthdate?","","You can try the social security administration. You can also look to see if he is still around


From Bob Rankin, Tour Bus
Whenever people ask me this question, I tell them about my favorite name, phone and address search tool -- Infospace. At the InfoSpace home page, click on White Pages then you can key in the last name, first name, city and state to start your search for someone in the USA. Here's are some helpful tips to speed up your InfoSpace searching:
Don't enter a first name, or try using just a first initial. The person may be listed under a nickname or a spouse's name.
If a very specific search fails, try leaving one or more of the fields blank.
If you're after someone outside the USA, Infospace also has listings for Canada, United Kingdom, Austria, Belgium, Denmark, France, Germany, Italy, Luxembourg, Spain and a page with links to other phone directories around the world. Click on ""World Directories"" at the Infospace home page to get there"
"375433","75637","True","1","0","0","Family & Relationships","Other - Family & Relationships","Other - Family & Relationships","how  can i find out if my father is dead I only know his name and birthdate?","","TRY THIS

http://ssdi.rootsweb.com/

IF IT DOS NOT HELP E-MAIL ME AT

icsowesmemoney@yahoo.com"
"375434","75637","True","1","0","0","Family & Relationships","Other - Family & Relationships","Other - Family & Relationships","how  can i find out if my father is dead I only know his name and birthdate?","","google,ask Jeeves, police station. I'M SO SORRY!!! GOOD LUCK!!!"
"375435","75637","True","1","0","0","Family & Relationships","Other - Family & Relationships","Other - Family & Relationships","how  can i find out if my father is dead I only know his name and birthdate?","","Put his name and birth date up on the screen.

You will find out with this information. Where are you from?
If from US it should be no hard problem.

If you do not want to tell us, go to advanced Google search and put name and dates in. Keep changing the name around a little."
"634987","113066","True","1","0","1","Family & Relationships","Family","Family","how do you know when your preganant?","","take a test
go to the doc"
"634988","113066","True","1","0","0","Family & Relationships","Family","Family","how do you know when your preganant?","","u take a pregnetse test."
"634989","113066","True","1","0","0","Family & Relationships","Family","Family","how do you know when your preganant?","","Your period stops, for one thing.
There are WAY too many people asking this."
"634990","113066","True","1","0","0","Family & Relationships","Family","Family","how do you know when your preganant?","","when your young and you skip a cycle.monthly.take a test and if you be cramping"
"634991","113066","True","1","0","0","Family & Relationships","Family","Family","how do you know when your preganant?","","go to the doc or drug store and get a test"
"634992","113066","True","1","1","0","Family & Relationships","Family","Family","how do you know when your preganant?","","a pregnancy test...........The Health department gives free pregnancy tests, or here they do anyway, you should check that out.........If you mean symptom-wise, then here are a few (Being 8 1/2 month's pregnant myself and the mother of an 11 month old, I think I qualify to answer this one):

Nausea/Vomiting
Lack of Period
You could bleed from implantation (That's when the baby actually attaches itself to your uterus)
Fatigue (Tired, Sleepy)
Frequent Urination
Food Aversions (You could get hungry, but then again, you could not be hungry at all)

Those are a few, but your best bet is to buy an at home pregnancy test and then if it's positive, confirm it with the Health Department. Good Luck!"
"773581","135125","True","1","0","1","Food & Drink","Cooking & Recipes","Cooking & Recipes","How to make stuffed tomatoes?","","ITALIAN STUFFED TOMATOES   

-6 med tomatoes (not too ripe)
-3 pkgs frozen chopped spinach, thawed & drained
-1 med. onion, diced
-2 cloves garlic minced
-1 beaten egg
-1/3 cup romano or Parmesan cheese
- cup dry bread crumbs
- cup or so shredded mozarella
-1 tbs Italian seasonings (basil, thyme, oregano)
-red pepper flakes to taste
-salt and pepper to taste

topping:
-seasoned bread crumbs
-shredded mozzarella
-diced butter

Method:-

Cut tops off tomatoes and scoop out seeds. Season insides of tomatoes with salt and pepper. Mix all remaining ingredients and pack tomatoes tightly. Place in a greased casserole.
Sprinkle seasoned bread crumbs, shredded mozzarella and diced butter on top.

Bake uncovered 25-30 minutes. broil 2 min to allow tops to slightly brown.

These are actually good cold or at room temperature as well as hot.

ENJOY!!"
"773582","135125","True","1","0","0","Food & Drink","Cooking & Recipes","Cooking & Recipes","How to make stuffed tomatoes?","","hey i have for u a very easy stuffed tomato recipe.........
STUFFED TOMATO RECIPE WID RICE....
INGREDIENTS:
6 large tomatoes
1/2 cup chopped bell pepper
1 cup chopped onion
1 jalapeno pepper, seeded, chopped
3 cups cooked rice (about 1 cup raw long-grain rice)
6 slices bacon, cooked until crisp, crumbled
salt and pepper, to taste
soft buttered bread crumbs
3/4 cup shredded Mozzarella or Monterey Jack cheese
PREPARATION:
Cut off top of tomatoes and scrape pulp out of inside, leaving a firm shell. Add pulp to skillet with the bell pepper, onion and jalapeno pepper. Cook covered over low heat for about 10 to 15 minutes. Add rice and bacon and season to taste. Stuff this back into the tomatoes and sprinkle with bread crumbs and shredded cheese. Place tomatoes in a casserole or baking dish with about 1/4 cup of water to keep from sticking. Cook in oven at 425 for 15 to 20 minutes or until tomatoes are tender.
Serves 6. 
HEY ALL DE BEST BUDDY!!"
"773583","135125","True","1","0","0","Food & Drink","Cooking & Recipes","Cooking & Recipes","How to make stuffed tomatoes?","","""Baked Stuffed Tomatoes"" - 6 servings

6 medium tomatoes (about 2 lbs.)
1/4 cup finely chopped green pepper
1/4 cup grated Parmesan cheese
1/3 cup croutons
1 tsp. salt
   Parsley sprigs or crumbled crisply-fried bacon

Heat oven to 350*.  Wash tomatoes; remove stem ends.  Remove pulp from each tomato, leaving a 1/2"" wall; chop pulp to measure 1/3 cup.
Stir together tomato pulp and remaining ingredients (except parsley).  Fill tomatoes with tomato-cheese mixture.  Place filled tomatoes in ungreased baking dish, 11x7x1"".  Bake 20-25 minutes or until tomatoes are heated through.  Garnish with parsley.


""Egg Salad in Tomato Cups"" - 4 servings

6 hard-cooked eggs; chopped
1/4 cup mayonnaise
2 tbsp. chopped celery
2 tbsp. chopped green pepper
1 tbsp. prepared mustard
1/4 tsp. salt
1/8 tsp. pepper
4 medium tomatoes

1) In medium bowl, combine all ingredients (except tomatoes); toss gently to mix well.  Cover; refrigerate until serving time.
2) Place tomatoes stem-side down on cutting board.  Cut each tomato into 8 wedges, being careful not to cut all the way through.  Pull wedges apart to make tomato cup; spoon egg salad into center of each.  Yields 1 3/4 cups salad."
"773584","135125","True","1","1","0","Food & Drink","Cooking & Recipes","Cooking & Recipes","How to make stuffed tomatoes?","","Tomatoes can be stuffed with sooo many ingredients, i.e. mozzarella cubes & fresh basil, seafood salad, mac 'n cheese, rice, couscous, small pasta like tubetti or small shells. Sometimes I serve them with stuffed peppers -- very colorful. The small cherry tomatoes can be stuffed with goat or feta cheese, etc. as party appys.  Here are a few ideas:

Au Gratin Stuffed Tomatoes (Pasta & Crabmeat)
Serving Size  : 4

2 large tomatoes, halved and seeded 
2 tablespoons margarine spread 
2 tablespoons all-purpose flour 
1 1/2 cups skim milk 
2 cups cooked elbow macaroni 
1 can (6 ounces) lump crabmeat, drained and flaked 
1/4 cup shredded reduced-fat cheddar cheese 
1/8 teaspoon cayenne pepper 
1/8 teaspoon salt 
1/4 cup bread crumbs 

Using a small spoon, scoop out centers of each tomato half. Place tomato halves in a medium shallow baking dish. 

Preheat oven to 350F. In a medium saucepan, melt margarine spread over medium heat. Add flour. Cook, stirring constantly, for 2 minutes. Stir in milk. Cook, stirring frequently, until mixture thickens, about 5 minutes. Remove from heat. Stir in macaroni, crabmeat, cheddar, cayenne pepper, and salt. 

Spoon crabmeat mixture evenly into prepared tomato halves. Sprinkle tops evenly with bread crumbs. Bake until tomatoes are tender and tops are golden, about 25 minutes. Serve immediately.
-----------

Avocado and Mozarella Cheese Stuffed Tomatoes

2 Avocados; cut in 1/2"" cubes
6 oz Mozarella; cut in 1/2"" cubes
4 lg Tomatoes; vine ripened
Dressing:
5 lg Cloves garlic; chopped
1 tb Basil; fresh chopped
2 tb Balsamic vinegar
1 ts Dijon mustard
4 tb Extra virgin olive oil
2 tb White wine
Red leaf lettuce for garnish
Garlic chives for garnish

Cut tomatoes in half and scoop out insides. (Can be used in place of tomato concasse to make Tomato-Basil Cream Sauce.)  Set each half on top of lettuce garnished plate. In a blender, add garlic, basil, balsamic vinegar, oil and white wine. Blend and adjust according to taste. Toss with Avocado and Mozarella cubes until completely coated. Stuff tomatoes with mixture and garnish with garlic chives or other long thin garnish stuck into tomatoes.
------------
                      
Greek-Style Stuffed Tomatoes
Serving Size  : 8

1 cup uncooked shell pasta 
8 medium tomatoes 
1 Chunk Breast of Chicken (10-oz.) can, drained and flaked 
1 (2 1/4-oz.) can sliced ripe olives 
1/3 cup diced pepperoncini peppers 
1/4 cup diced green bell pepper 
2 tablespoons diced red onion 
1/2 cup crumbled feta cheese with basil and tomato
1/4 teaspoon ground black pepper 
1/2 cup Italian salad dressing 

Prepare pasta as package directs. Meanwhile, cut tops off tomatoes; scoop out pulp. Place tomatoes, cut-side-down on paper towels to drain.

In large bowl, combine pasta, chicken, olives, pepperoncini peppers, bell pepper, onion, feta cheese and black pepper. Add dressing and mix well. Spoon pasta mixture into tomatoes and serve cold. Tip: Cut a thin slice from the bottoms of the tomatoes to help them stand upright."
"773585","135125","True","1","0","0","Food & Drink","Cooking & Recipes","Cooking & Recipes","How to make stuffed tomatoes?","","Do you mean as a salad plate or as stuffed vegetables for dinner?

I have had them at lunch,  cut almost all the way down to the base in four sections and then stuffed with tunafish or egg salad or cottage cheese ..... then granished with fresh herbs,   served with wholemeal bread & butter (this was at a health food restaurant )

Also you may stuff them with rice and meat by scooping out the seeds and interior structure and putting them into an oiled shallow baking pan lined with onion and herbs ... a little broth or soup stock ... bake in the oven for 20 -- 25 minutes until done  (cook the meat and rice first,  since tomatoes are soft and cook quickly)
You can stuff eggplant the same way,  and zucchini ... yellow summer squash ....  Cheers!"
